!omamer-version: 2.0.4
!query-md5: 0ba3df64bec478a636fba2733128daa1
!date-run: 2024-10-16T09:35:19.332361
!db-path: DB/LUCA.h5
!db-info-source: OMA / All.Jul2024
!db-info-root_level: LUCA
!db-info-database_hash: c259ac11f2fe04d44b5e031a6ec1b496
qseqid	hogid	hoglevel	family_p	family_count	family_normcount	subfamily_score	subfamily_count	qseqlen	subfamily_medianseqlen	qseq_overlap
tr|A0A4U1EIR1|A0A4U1EIR1_MONMO	HOG:E0732585.2a	Artiodactyla	1131.6623843492291	151	0.7946807061623975	0.5243901999936074	43	196	179	0.8
tr|A0A4U1EIZ9|A0A4U1EIZ9_MONMO	HOG:E0793113.5a.6b	Euteleostomi	1417.047354431384	266	0.9330934774568203	0.7710828195889733	64	291	625	0.9344827586206896
tr|A0A4U1EJ17|A0A4U1EJ17_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	428	N/A	N/A
tr|A0A4U1EKY5|A0A4U1EKY5_MONMO	HOG:E0779843.9a	Boreoeutheria	767.8332532372286	130	0.9218409308403699	0.8103441834823893	47	147	325	1.0
tr|A0A4U1EL21|A0A4U1EL21_MONMO	HOG:E0726605	Eutheria	1354.0043570262924	229	0.8355175123068815	0.8138636427235126	223	280	981	0.9713261648745519
tr|A0A4U1ENK8|A0A4U1ENK8_MONMO	HOG:E0803094.7a.6a	Chordata	6252.739702675082	2048	0.8701173289949036	0.8241378277470128	1406	2350	2156	0.9859514687100894
tr|A0A4U1ER00|A0A4U1ER00_MONMO	HOG:E0789569.3a	Vertebrata	9375.642440487733	2582	0.7635428923017848	0.7224909592608906	2057	3375	2749	0.990515708358032
tr|A0A4U1ERE9|A0A4U1ERE9_MONMO	HOG:E0734295.2b	Boreoeutheria	1056.1551347601583	185	0.6556234555032947	0.49999905531440086	101	288	584	0.9477351916376306
tr|A0A4U1ERL2|A0A4U1ERL2_MONMO	HOG:E0746291	Gnathostomata	2912.009576417076	495	0.9320613624773404	0.9321921301209158	495	537	976	1.0
tr|A0A4U1ERX8|A0A4U1ERX8_MONMO	HOG:E0761218.1b.1a.1b	Eutheria	3337.4604369116587	596	0.9027818931874381	0.731091516180761	174	666	601	0.9338345864661655
tr|A0A4U1ERY5|A0A4U1ERY5_MONMO	HOG:E0755602.2f	Gnathostomata	7532.152566159751	1451	0.9958596910699631	0.9913243760128222	686	1463	1473	1.0
tr|A0A4U1ES66|A0A4U1ES66_MONMO	HOG:E0806034.5b.23b.18b.3a.1a	Boreoeutheria	1134.194219449365	218	0.9774732184941298	0.857142593367008	30	272	224	1.0
tr|A0A4U1ESL1|A0A4U1ESL1_MONMO	HOG:E0756344	Chordata	1549.2489406455604	238	0.9875353690453291	0.9875444479188005	238	247	1319	0.9878048780487805
tr|A0A4U1ET78|A0A4U1ET78_MONMO	HOG:E0746514.5a	Eutheria	1736.9434430006627	411	0.35997695600676927	0.23739112338618018	226	1143	894	0.7381786339754816
tr|A0A4U1ETV4|A0A4U1ETV4_MONMO	HOG:E0756255.2a	Vertebrata	1083.0332421899764	179	0.6322195592296179	0.5953294481862442	153	289	360	0.8923611111111112
tr|A0A4U1EV40|A0A4U1EV40_MONMO	HOG:E0802479.28b.14b.3a	Theria	1978.4066078158335	459	0.8937787111102865	0.6860456292541058	118	519	470	0.9401544401544402
tr|A0A4U1EV41|A0A4U1EV41_MONMO	HOG:E0746153.3c	Amniota	3777.143364592217	566	0.9964746124778628	0.9801969450041814	99	574	564	1.0
tr|A0A4U1EV62|A0A4U1EV62_MONMO	HOG:E0756152.1c	Gnathostomata	2451.7508674384694	402	0.8872513276678247	0.8631538412413888	328	459	458	0.980349344978166
tr|A0A4U1EWD3|A0A4U1EWD3_MONMO	HOG:E0761882.2b.4b.3a	Sarcopterygii	1772.1601820508645	312	0.8383946318524453	0.7683366114239146	199	378	401	0.8806366047745358
tr|A0A4U1EYD1|A0A4U1EYD1_MONMO	HOG:E0811224.5b.8b.4a	Artiodactyla	5730.096023519284	1274	0.9921288678162089	0.44444438148692844	8	1290	1508	0.9922420480993018
tr|A0A4U1EYZ7|A0A4U1EYZ7_MONMO	HOG:E0789515.6c.5e	Gnathostomata	4578.309843525049	878	1.0	0.9999971962919542	314	884	884	1.0
tr|A0A4U1EZ15|A0A4U1EZ15_MONMO	HOG:E0795731	Opisthokonta	3502.1799678017887	694	0.9237397702882336	0.9240755937418021	694	757	1096	0.9788359788359788
tr|A0A4U1F0D0|A0A4U1F0D0_MONMO	HOG:E0746921	Gnathostomata	2208.0703984188794	379	0.8009617646716499	0.8012637742234859	379	479	428	0.8744769874476988
tr|A0A4U1F0W4|A0A4U1F0W4_MONMO	HOG:E0761375.3a	Gnathostomata	8369.133166922005	1818	0.9293875925897841	0.8939880757788474	1164	1987	1965	1.0
tr|A0A4U1F157|A0A4U1F157_MONMO	HOG:E0761823.2c	Chordata	3604.3141457217175	747	0.9183432820687858	0.88119302575533	497	819	1384	1.0
tr|A0A4U1F1S8|A0A4U1F1S8_MONMO	HOG:E0777844.4u.7a.3a.8b	Balaenoptera musculus	829.9550591763673	199	0.7578226721614509	0.22680408981113928	22	268	273	0.9588014981273408
tr|A0A4U1F243|A0A4U1F243_MONMO	HOG:E0746563	Gnathostomata	1687.0017195118792	303	0.5264852360626396	0.5269514861064275	303	582	339	0.9242685025817556
tr|A0A4U1F338|A0A4U1F338_MONMO	HOG:E0729892	Theria	1844.908311771231	234	0.9590040877072811	0.9590151788468527	234	250	270	0.9839357429718876
tr|A0A4U1F3A3|A0A4U1F3A3_MONMO	HOG:E0744847.1a	Sarcopterygii	3397.612069806801	533	0.886728076426334	0.8639959113129094	432	607	578	1.0
tr|A0A4U1F5D6|A0A4U1F5D6_MONMO	HOG:E0793269.5ag.41a.49b	Vertebrata	1370.9208219265465	309	1.0	0.9999983172585979	176	315	315	1.0
tr|A0A4U1F5W9|A0A4U1F5W9_MONMO	HOG:E0736595.1b	Amniota	4080.7775644039502	811	0.8210292070268833	0.7677612874853356	605	997	1044	1.0
tr|A0A4U1F695|A0A4U1F695_MONMO	HOG:E0806910.2c.14c.2a.1c.1a	Eutheria	1835.099084133378	305	1.0	0.9999994998913215	36	311	311	1.0
tr|A0A4U1F7A0|A0A4U1F7A0_MONMO	HOG:E0801484.10bo.390b.498b.388b.256a	Amniota	147.3773986923046	91	0.45033581027520325	0.11206869528421116	13	198	202	0.9949238578680203
tr|A0A4U1F7F4|A0A4U1F7F4_MONMO	HOG:E0731673	Mammalia	184.81031982252148	43	0.08416282757328068	N/A	N/A	515	212	0.7178988326848249
tr|A0A4U1F807|A0A4U1F807_MONMO	HOG:E0779651.2b	Tetrapoda	965.2051954263503	178	0.6196654628167297	0.4790657262150512	103	293	816	1.0
tr|A0A4U1F822|A0A4U1F822_MONMO	HOG:E0728637	Eutheria	1683.329018608952	228	0.8768753694331216	0.8769220398997877	228	266	260	1.0
tr|A0A4U1F8J6|A0A4U1F8J6_MONMO	HOG:E0762084.1b	Vertebrata	1089.4983280797776	162	0.44128388570482113	0.3633539019891361	117	373	346	0.9193548387096774
tr|A0A4U1F8M6|A0A4U1F8M6_MONMO	HOG:E0824315	Eukaryota	5510.167205198337	1104	0.89270955667204	0.8931846401268059	1104	1242	1229	0.9911361804995971
tr|A0A4U1F9H6|A0A4U1F9H6_MONMO	HOG:E0746445.4a	Boreoeutheria	10211.564563011754	2062	0.920532681441429	0.7614513529760238	565	2245	2228	1.0
tr|A0A4U1FAP2|A0A4U1FAP2_MONMO	HOG:E0779830.1b.1a.1b.2a	Ursidae	5814.375843534156	1038	0.9151178015138786	0.21311472536390463	26	1140	1074	0.9850746268656716
tr|A0A4U1FAU1|A0A4U1FAU1_MONMO	HOG:E0746287	Gnathostomata	3005.2980523132983	645	0.7524024992687405	0.753483578255027	645	862	1290	0.859465737514518
tr|A0A4U1FAZ2|A0A4U1FAZ2_MONMO	HOG:E0740019.2b	Tetrapoda	2284.4479829683046	340	0.974185372328841	0.9585223288270965	208	355	359	1.0
tr|A0A4U1FB39|A0A4U1FB39_MONMO	HOG:E0736602	Tetrapoda	6087.750136290881	987	0.9372205409299962	0.937317466369724	987	1060	1007	0.9924457034938622
tr|A0A4U1FBL6|A0A4U1FBL6_MONMO	HOG:E0778154.3p.14d	Vertebrata	1534.0156162820786	326	0.9282990430605677	0.8677243282273845	164	357	461	1.0
tr|A0A4U1FBQ0|A0A4U1FBQ0_MONMO	HOG:E0784996.1b	Vertebrata	3214.109522933444	456	0.7929510031690882	0.7384597782339628	336	581	455	0.7948275862068965
tr|A0A4U1FC51|A0A4U1FC51_MONMO	HOG:E0730015.1b	Laurasiatheria	1890.373038929993	273	0.798143854339299	0.665047740415988	137	386	418	0.9636363636363636
tr|A0A4U1FCC1|A0A4U1FCC1_MONMO	HOG:E0747414.9b	Artiodactyla	7332.859018957636	1480	0.9387502820167153	0.7665087414295881	325	1587	2146	1.0
tr|A0A4U1FCT6|A0A4U1FCT6_MONMO	HOG:E0805983.2b.5a.2a	Amniota	2388.6010890227353	473	0.9874002844647307	0.9361694672843961	88	485	484	1.0
tr|A0A4U1FD74|A0A4U1FD74_MONMO	HOG:E0801763.4b.8b	Bilateria	968.3149955070961	176	0.9310151582346604	0.835289918542171	71	195	195	0.9690721649484536
tr|A0A4U1FFD3|A0A4U1FFD3_MONMO	HOG:E0795855.1e	Bilateria	3386.764186002278	571	0.9223048894144747	0.9180874157392472	538	647	602	0.9256965944272446
tr|A0A4U1FFN5|A0A4U1FFN5_MONMO	HOG:E0801800	Eukaryota	157.17158486522243	106	0.4146659387447308	0.4416291126698011	106	246	321	0.8040816326530612
tr|A0A4U1FG81|A0A4U1FG81_MONMO	HOG:E0781766.3c.11c	Gnathostomata	1559.0238844300352	579	0.7746822029433592	0.6686621731976432	331	746	4561	1.0
tr|A0A4U1FGL5|A0A4U1FGL5_MONMO	HOG:E0793112.6e	Metazoa	1100.9175717459113	325	0.7070155719326282	0.6256962067126544	224	463	386	0.9004329004329005
tr|A0A4U1FHN6|A0A4U1FHN6_MONMO	HOG:E0781675.11b	Eutheria	2929.3425818552573	543	0.9747658383924658	0.943318492380133	233	563	565	0.9911032028469751
tr|A0A4U1FIS0|A0A4U1FIS0_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	129	N/A	N/A
tr|A0A4U1FJ01|A0A4U1FJ01_MONMO	HOG:E0798563.2a	Bilateria	467.11054338158385	58	0.27616779297665534	0.14438499154633078	27	216	140	0.6837209302325581
tr|A0A4U1FJG2|A0A4U1FJG2_MONMO	HOG:E0747274.7b	Primates	1293.6627116397563	177	0.8348448259658331	0.10256405348952599	4	218	196	0.8663594470046083
tr|A0A4U1FK16|A0A4U1FK16_MONMO	HOG:E0761465.1b.4a.2b	Boreoeutheria	857.5585109445137	131	0.9492213334190288	0.7749993219959815	31	144	422	1.0
tr|A0A4U1FK40|A0A4U1FK40_MONMO	HOG:E0759741.3b	Sarcopterygii	1380.393440551575	283	0.7598967153850861	0.6367052196226636	163	380	2108	0.9129287598944591
tr|A0A4U1FK50|A0A4U1FK50_MONMO	HOG:E0809154.4t.32a	Tetrapoda	307.0224278360548	109	0.4630346954162409	0.43181573293223885	95	238	524	1.0
tr|A0A4U1FKA0|A0A4U1FKA0_MONMO	HOG:E0793018.6a.4a	Boreoeutheria	653.8725140362354	131	0.9559774735346506	0.39999920415242596	4	143	958	1.0
tr|A0A4U1FKR4|A0A4U1FKR4_MONMO	HOG:E0755703.2b.1a	Amniota	2893.133338470999	435	0.9195868862510646	0.8602916794154648	234	479	449	1.0
tr|A0A4U1FL45|A0A4U1FL45_MONMO	HOG:E0805612.2a.9b.23b.5b	Vertebrata	678.8726070382548	122	1.0	0.9999990143113008	3	128	245	1.0
tr|A0A4U1FNT3|A0A4U1FNT3_MONMO	HOG:E0752721	Vertebrata	3048.9809666828787	469	0.9649766736244305	0.9650158956439463	469	492	492	1.0
tr|A0A4U1FP93|A0A4U1FP93_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	195	N/A	N/A
tr|A0A4U1FPR2|A0A4U1FPR2_MONMO	HOG:E0783998.3a	Gnathostomata	2316.592281262293	416	0.8137054676247131	0.789928003202419	361	517	494	0.9631782945736435
tr|A0A4U1FQS8|A0A4U1FQS8_MONMO	HOG:E0793066.6el.381b.280b	Tetrapoda	1036.712317779322	522	0.9765070563600756	0.9503514953077608	268	539	546	0.9907063197026023
tr|A0A4U1FRE1|A0A4U1FRE1_MONMO	HOG:E0803203.5a.7b.5b.8b	Deuterostomia	1632.9785417973603	393	0.9724022985008649	0.9543670116380257	251	410	478	1.0
tr|A0A4U1FRR9|A0A4U1FRR9_MONMO	HOG:E0991008	Bacteria	23.213899474418874	122	0.2679749008878483	0.21538744648269345	63	299	441	0.9765100671140939
tr|A0A4U1FRZ6|A0A4U1FRZ6_MONMO	HOG:E0789538.7a.5d	Gnathostomata	1343.278294339452	226	0.9698917947609761	0.9461523868309112	123	239	242	0.9915966386554622
tr|A0A4U1FSF0|A0A4U1FSF0_MONMO	HOG:E0759288	Deuterostomia	4825.627822000465	849	0.9186299577169855	0.9188186883914838	849	930	936	1.0
tr|A0A4U1FT12|A0A4U1FT12_MONMO	HOG:E0777908.2a.3a	Boreoeutheria	944.4402684257634	149	0.6590798577289325	0.47297226268304887	70	232	223	0.9177489177489178
tr|A0A4U1FT39|A0A4U1FT39_MONMO	HOG:E0807171.2a.14b.5a	Cetacea	542.8147545376876	113	1.0	0.999999932199598	5	119	830	1.0
tr|A0A4U1FT98|A0A4U1FT98_MONMO	HOG:E0746790.1a	Cetacea	1584.7259645448034	255	0.9845287389632502	0.5555555436097704	5	265	559	1.0
tr|A0A4U1FTA9|A0A4U1FTA9_MONMO	HOG:E0789260.1a	Bilateria	4366.546407196313	879	0.9407924294838266	0.9373379065511651	823	940	900	0.979765708200213
tr|A0A4U1FTD5|A0A4U1FTD5_MONMO	HOG:E0761119.1c	Deuterostomia	1150.7647604189463	179	0.8904343986455431	0.8888864561458988	176	210	196	0.9569377990430622
tr|A0A4U1FV26|A0A4U1FV26_MONMO	HOG:E0749105.1a	Euteleostomi	2535.295020549482	392	0.9244428324982779	0.9191878253390837	364	430	428	1.0
tr|A0A4V5P7E4|A0A4V5P7E4_MONMO	HOG:E0804550.6c.10b.16b	Boreoeutheria	3098.893577588967	721	0.9283947532733264	0.3452375799550412	29	782	783	0.9539052496798975
tr|A0A4V5P7I0|A0A4V5P7I0_MONMO	HOG:E0745764.1b.4a	Tetrapoda	4687.123342021388	822	0.9601700590299764	0.9450651869067498	585	862	867	1.0
tr|A0A4V5P7L7|A0A4V5P7L7_MONMO	HOG:E0811227.3b.8b	Bilateria	1633.3227917995885	336	0.9515449539345163	0.9487845828743645	315	359	674	0.952513966480447
tr|A0A4V5P9T3|A0A4V5P9T3_MONMO	HOG:E0738091.3a	Theria	2676.454808022158	341	0.991275944485296	0.9571426221014642	67	351	348	1.0
tr|A0A4V5P9Z2|A0A4V5P9Z2_MONMO	HOG:E0804823.4c.24a.25b	Bilateria	131.06705114324726	25	0.40945256407034303	0.12195044271330537	5	67	84	0.9090909090909091
tr|A0A4V5PA57|A0A4V5PA57_MONMO	HOG:E0732838	Amniota	401.29784124530966	89	0.267249244684837	0.2680649793047301	89	338	570	0.5845697329376854
tr|A0A4V5PAS5|A0A4V5PAS5_MONMO	HOG:E0804884.20a.10b.1b.1a.1b	Vertebrata	3463.0013718129585	828	0.974929638468829	0.9341664572087122	298	855	854	1.0
tr|A0A4U1EC72|A0A4U1EC72_MONMO	HOG:E0740399	Euteleostomi	2801.951955394627	426	0.930058732242849	0.9301270054345394	426	465	782	0.9547413793103449
tr|A0A4U1ECU9|A0A4U1ECU9_MONMO	HOG:E0736689	Tetrapoda	3408.4146631480967	506	1.0	0.9999965221622442	506	512	513	1.0
tr|A0A4U1ECX3|A0A4U1ECX3_MONMO	HOG:E0751279.3b	Amniota	1487.4443945299058	381	0.6139191437835329	0.5698568243449458	314	624	2260	0.8780096308186196
tr|A0A4U1EDE2|A0A4U1EDE2_MONMO	HOG:E0802082.2a.6a.1c.9c.2j.3d	Boreoeutheria	728.6620959908739	150	0.9141842810021629	0.1935483590080363	6	174	403	0.9710982658959537
tr|A0A4U1EDW8|A0A4U1EDW8_MONMO	HOG:E0740412	Euteleostomi	5050.527315191937	847	0.843387298939578	0.8436207949200932	847	1010	999	0.8741328047571854
tr|A0A4U1EE38|A0A4U1EE38_MONMO	HOG:E0801468.10fou.5634a.4367b.3306f.2356c.1420c	Gnathostomata	40.454442960591756	180	1.0	0.9999999648083628	1	186	241	1.0
tr|A0A4U1EEG4|A0A4U1EEG4_MONMO	HOG:E0801468.10ile	Opisthokonta	44.67175782071526	248	0.9236042863627566	0.35294049071795236	6	259	340	1.0
tr|A0A4U1EGF5|A0A4U1EGF5_MONMO	HOG:E0755468.3c.6c.5a	Mammalia	454.71560507130425	96	0.3457691162128284	0.12843968703130423	28	283	313	0.8900709219858156
tr|A0A4U1EGM6|A0A4U1EGM6_MONMO	HOG:E0789755.1a.7b	Gnathostomata	418.65629475277973	98	0.5583708462311743	0.46896243167737706	68	181	832	0.7666666666666667
tr|A0A4U1EH00|A0A4U1EH00_MONMO	HOG:E0802604.8g.18b.25a.35a.40b	Boreoeutheria	1176.6043676855768	253	0.9766434868982942	0.8928566640571622	50	265	265	1.0
tr|A0A4U1EJC9|A0A4U1EJC9_MONMO	HOG:E0795507.1a.3a.2d	Gnathostomata	3761.924747684256	1047	0.9402604260341302	0.841853745773597	362	1118	2643	0.991047448522829
tr|A0A4U1EJG6|A0A4U1EJG6_MONMO	HOG:E0802609.6a.15c.61a	Perissodactyla	2271.148966508546	625	0.98070644852293	0.14285700305917143	2	643	1005	0.9984423676012462
tr|A0A4U1ELK4|A0A4U1ELK4_MONMO	HOG:E0759355.3b.4b	Artiodactyla	1054.571949806997	204	0.8904284408555978	0.6621620017012111	49	235	1320	0.8974358974358975
tr|A0A4U1ELW7|A0A4U1ELW7_MONMO	HOG:E0801867.6a.15d.12c.13b.21b.8a.5b	Boreoeutheria	2746.7694500679318	648	0.9830880945348598	0.7450974551636532	38	665	724	1.0
tr|A0A4U1EMA3|A0A4U1EMA3_MONMO	HOG:E0759659.3a	Diprotodontia	2924.4881057567027	451	0.9514177497223186	0.14814804709326349	4	480	472	0.9832985386221295
tr|A0A4U1EMH2|A0A4U1EMH2_MONMO	HOG:E0781534.5b.4b	Amniota	2262.2886024552577	388	1.0	0.9999988716075978	123	394	543	1.0
tr|A0A4U1ENC9|A0A4U1ENC9_MONMO	HOG:E0802023.22b.9b.6b.1a	Theria	1051.7858218680883	270	0.6238750861714575	0.14361659316548694	27	437	396	0.9862385321100917
tr|A0A4U1EP40|A0A4U1EP40_MONMO	HOG:E0727363	Eutheria	286.5143063914235	37	0.2402349755633071	0.24025950166689755	37	160	142	0.3018867924528302
tr|A0A4U1EPA4|A0A4U1EPA4_MONMO	HOG:E0739987.1a.2b	Artiodactyla	1090.1552669049722	147	0.8351733966644767	0.5084745188022745	30	182	154	1.0
tr|A0A4U1EPW7|A0A4U1EPW7_MONMO	HOG:E0768195.1b.1b.2b	Eutheria	1686.4084988568382	213	1.0	0.9999995231371737	85	219	219	1.0
tr|A0A4U1ER32|A0A4U1ER32_MONMO	HOG:E0759068.1a.1b	Gnathostomata	6067.04197682346	1092	0.9436486746504438	0.9319276116267723	890	1163	1137	1.0
tr|A0A4U1ET47|A0A4U1ET47_MONMO	HOG:E0771775.2a.6a	Eutheria	2790.519199964767	406	0.9806586685576165	0.7837835112907402	29	420	413	0.9809069212410502
tr|A0A4U1ETA1|A0A4U1ETA1_MONMO	HOG:E0752447.1b	Gnathostomata	4933.266740630658	907	0.81667690614091	0.7737222919283981	701	1116	984	1.0
tr|A0A4U1ETZ6|A0A4U1ETZ6_MONMO	HOG:E0756203.1b.6a.3a.1b	Boreoeutheria	2104.03126638528	285	1.0	0.9999998049931299	26	293	293	1.0
tr|A0A4U1EU08|A0A4U1EU08_MONMO	HOG:E0802367.5b.28a	Bilateria	476.3180079107278	124	0.8971491181561857	0.8914538492357587	115	144	648	0.965034965034965
tr|A0A4U1EUV3|A0A4U1EUV3_MONMO	HOG:E0802018.13c.55c	Vertebrata	2136.231370882107	633	0.7362279542661628	0.5777748768891559	312	861	653	1.0
tr|A0A4U1EVN3|A0A4U1EVN3_MONMO	HOG:E0748995	Gnathostomata	3036.568877240244	471	0.9874031892731167	0.9874183471583732	471	484	467	1.0
tr|A0A4U1EVX5|A0A4U1EVX5_MONMO	HOG:E0739347	Euteleostomi	352.12420056979346	70	0.6596552972877487	0.6603700499301058	70	112	858	0.7297297297297297
tr|A0A4U1EWF1|A0A4U1EWF1_MONMO	HOG:E0746685.1b	Euteleostomi	3742.9798503836378	666	0.7564000398447177	0.5909068651187559	312	886	1188	0.8971751412429378
tr|A0A4U1EWW6|A0A4U1EWW6_MONMO	HOG:E0781463.1b.4b	Vertebrata	3188.9880212850007	723	0.8444928241347486	0.6641763104553376	267	862	775	1.0
tr|A0A4U1EXE7|A0A4U1EXE7_MONMO	HOG:E0763043.2b.9b	Boreoeutheria	4267.598612927133	808	0.9877174653146683	0.8734167141987312	69	826	866	1.0
tr|A0A4U1EXL9|A0A4U1EXL9_MONMO	HOG:E0746228.6b	Tetrapoda	2492.5266562376382	364	0.9918175962921316	0.9747888908888824	116	373	616	0.9919354838709677
tr|A0A4U1EZB1|A0A4U1EZB1_MONMO	HOG:E0761211.3b.4b	Tetrapoda	3652.249348615407	572	0.9564619767977978	0.6829258994342102	56	604	749	0.9850746268656716
tr|A0A4U1EZH2|A0A4U1EZH2_MONMO	HOG:E0737880	Sarcopterygii	715.5698189224767	116	0.5711803168416512	0.5714253932040201	116	209	349	1.0
tr|A0A4U1F143|A0A4U1F143_MONMO	HOG:E0802795.4c.12a	Bilateria	3488.213639620067	901	0.9888064404654523	0.9678095965776395	331	918	1024	1.0
tr|A0A4U1F253|A0A4U1F253_MONMO	HOG:E0717444	Laurasiatheria	502.1097837145203	87	0.4551660986797863	0.42408266577839393	81	211	595	0.9285714285714286
tr|A0A4U1F2I0|A0A4U1F2I0_MONMO	HOG:E1027578.2c.15f	Metazoa	1457.941444446206	354	0.9432878474154273	0.8806761784798206	155	381	410	1.0
tr|A0A4U1F2R9|A0A4U1F2R9_MONMO	HOG:E0756242	Chordata	820.9725698989723	130	0.8665257230045711	0.8666650481742167	130	156	373	0.8709677419354839
tr|A0A4U1F3B2|A0A4U1F3B2_MONMO	HOG:E0793968.1a.2c.10b.6a.2b	Theria	340.3325751568059	66	1.0	0.9999991163347627	5	72	585	1.0
tr|A0A4U1F3E1|A0A4U1F3E1_MONMO	HOG:E0792657.3b	Amniota	744.3374123509994	127	0.8086434007323713	0.7419328031722223	92	163	334	1.0
tr|A0A4U1F4H4|A0A4U1F4H4_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	204	N/A	N/A
tr|A0A4U1F5J8|A0A4U1F5J8_MONMO	HOG:E0804896.7ce.104p.101g.72b.25a	Gnathostomata	1622.2852382230271	568	0.8372100076009442	0.6509408020538967	207	680	581	0.9101620029455081
tr|A0A4U1F5X2|A0A4U1F5X2_MONMO	HOG:E0801468.10jui.6161b.4794a.3600a.2515a	Amniota	100.4804725760446	654	0.8250593921001751	0.5333327764014609	48	691	638	0.9985507246376811
tr|A0A4U1F6F8|A0A4U1F6F8_MONMO	HOG:E1027833.5a.55a	Metazoa	1099.0072245668969	263	0.9664886519275194	0.9571370243711438	201	278	351	1.0
tr|A0A4U1F6I7|A0A4U1F6I7_MONMO	HOG:E0739123.3a	Artiodactyla	2688.695681615075	427	0.9083930836806262	0.739393702415392	122	476	509	1.0
tr|A0A4U1F6U7|A0A4U1F6U7_MONMO	HOG:E0782419.1d.3d.14b	Boreoeutheria	1222.0937662621222	264	0.929072261866944	0.7027018571348339	52	290	765	0.9619377162629758
tr|A0A4U1F8Q5|A0A4U1F8Q5_MONMO	HOG:E0802032.5c.6a	Gnathostomata	3476.7192657703145	742	0.9293351704973627	0.9156481984624671	608	804	868	0.9950186799501868
tr|A0A4U1F905|A0A4U1F905_MONMO	HOG:E0781429.3a	Chordata	3607.0532183472037	734	0.9136182682129552	0.8924188296921616	589	809	745	0.9913366336633663
tr|A0A4U1F975|A0A4U1F975_MONMO	HOG:E0807856.4a.9a.12b.12b.35a	Amniota	2266.497240336034	482	0.977508880845853	0.4799995628488376	12	500	514	0.9959919839679359
tr|A0A4U1FAD9|A0A4U1FAD9_MONMO	HOG:E0739258.7b.3b.1b	Balaenoptera musculus	1714.0114418587	271	0.9508083805003024	0.19047617627039198	4	291	291	1.0
tr|A0A4U1FC33|A0A4U1FC33_MONMO	HOG:E0819773.3b.3b	Chordata	322.48029054978423	64	0.2165619946527884	0.1630423682714336	45	306	155	0.7672131147540984
tr|A0A4U1FCF3|A0A4U1FCF3_MONMO	HOG:E0801938.4a.5a.20a	Vertebrata	3842.72835878264	1322	0.6739626401441308	0.5035842280668169	631	1947	1348	0.9516957862281603
tr|A0A4U1FD65|A0A4U1FD65_MONMO	HOG:E0780258.4a.6b	Euteleostomi	2196.247333507293	400	0.9567937684029468	0.9447786177512991	308	424	422	1.0
tr|A0A4U1FE40|A0A4U1FE40_MONMO	HOG:E0801681.2d	Opisthokonta	840.3714985153933	177	0.7334486022057899	0.2542372623068687	30	247	196	0.9634146341463414
tr|A0A4U1FF49|A0A4U1FF49_MONMO	HOG:E0733543.2d.11a	Artiodactyla	1036.155122998791	214	0.575838309216881	0.14545440630229214	32	377	334	0.9920212765957447
tr|A0A4U1FFX7|A0A4U1FFX7_MONMO	HOG:E0730399.2a	Tursiops truncatus	2385.112038971426	383	0.7478188446468446	0.11184208234016489	17	523	335	0.8582375478927203
tr|A0A4U1FFX9|A0A4U1FFX9_MONMO	HOG:E0729729.2b	Boreoeutheria	777.5671746186692	110	0.6009921399927767	0.4604305224095481	64	189	249	0.9095744680851063
tr|A0A4U1FGW8|A0A4U1FGW8_MONMO	HOG:E0731728	Mammalia	856.9227772327032	183	0.7054692172707197	0.7065424692178344	183	265	2124	0.9734848484848485
tr|A0A4U1FH21|A0A4U1FH21_MONMO	HOG:E0747191.7b	Mammalia	1222.5701251744104	209	0.6804324747648623	0.5399044941568478	115	314	666	0.9968051118210862
tr|A0A4U1FHM2|A0A4U1FHM2_MONMO	HOG:E0738106.2c	Tetrapoda	945.3762711873807	184	0.35259409613167997	0.2931376720639709	141	527	499	0.8288973384030418
tr|A0A4U1FHQ5|A0A4U1FHQ5_MONMO	HOG:E0746617.1b	Euteleostomi	11462.960162011652	2533	0.9035854863515932	0.8856693662357016	2092	2859	2774	0.9989503149055283
tr|A0A4U1FIE4|A0A4U1FIE4_MONMO	HOG:E0801850.10a	Boreoeutheria	268.5134070378414	61	0.41662589642208225	0.34108391175834285	44	152	363	0.4768211920529801
tr|A0A4U1FIF7|A0A4U1FIF7_MONMO	HOG:E0784307.3b.4a	Euteleostomi	3669.0286495058062	681	0.9826124331139043	0.976230870196634	493	699	688	0.9928366762177651
tr|A0A4U1FJP2|A0A4U1FJP2_MONMO	HOG:E0740015	Euteleostomi	4956.024126642716	908	0.8752602688741563	0.8755912189055266	908	1043	994	0.9203454894433781
tr|A0A4U1FL29|A0A4U1FL29_MONMO	N/A	N/A	N/A	N/A	N/A	N/A	N/A	150	N/A	N/A
tr|A0A4U1FL32|A0A4U1FL32_MONMO	HOG:E0761510.2a.7b	Gnathostomata	2273.1046913593013	495	0.9741831165260949	0.961067748508683	321	514	1161	0.9824561403508771
